survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category
MEPS,provider_explains,Provider Explains,50-59,2013,0.952109940698267,0.004847388095911306,0.9426092346111927,0.9616106467853414,3018,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2014,0.9458937141695665,0.005584705740917123,0.9349478920531148,0.9568395362860181,2937,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2015,0.9555463331440112,0.004368345246947859,0.9469845337879567,0.9641081325000657,3027,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2016,0.9536303062634258,0.00485544228801073,0.944113814249912,0.9631467982769396,2890,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2017,0.9499250077715042,0.004908558838541837,0.9403044092319665,0.959545606311042,2721,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2018,0.9610957277212319,0.004466677033631728,0.9523412016047414,0.9698502538377223,2463,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2019,0.9575091295245326,0.005143867573123837,0.9474273343399664,0.9675909247090988,2205,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2020,0.9641731978932259,0.004827490578413966,0.9547114902238281,0.9736349055626237,1796,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2021,0.9620835981215585,0.006104773692441974,0.9501184615506046,0.9740487346925124,1803,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2022,0.9595435969830393,0.0064376661992686475,0.9469260030879818,0.9721611908780967,1333,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2023,0.9705576452262702,0.006398847763636008,0.9580161340669889,0.9830991563855515,1162,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2002,0.934350994726576,0.005817637862437099,0.9229486340411027,0.9457533554120493,2159,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2003,0.9366022823045058,0.006535041240543414,0.9237938368355568,0.9494107277734548,1795,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2004,0.9524065978034422,0.005666428956482226,0.9413006011277821,0.9635125944791022,1851,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2005,0.9583388074143762,0.005636466290484509,0.9472915364849525,0.9693860783437999,1852,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2006,0.9470786217028472,0.005778435611019906,0.9357530960182645,0.95840414738742985,2012,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2007,0.9415945427374591,0.0061172383929088674,0.9296049758025121,0.9535841096724061,1924,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2008,0.938666867688517,0.006230922541766626,0.9264544839161957,0.9508792514608384,1944,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2009,0.95013046766536835,0.005262975389657289,0.9398152254501194,0.9604457098806173,2244,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2010,0.9599002646692166,0.0046637638962174315,0.9507594554002323,0.9690410739382009,2137,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2011,0.9577759981398395,0.004930815354629274,0.948111777630349,0.9674402186493299,2320,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2012,0.9560917826367812,0.004580106342548588,0.9471149391600224,0.9650686261135399,2664,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2013,0.9612181452855254,0.004744739323601237,0.951918627095236,0.9705176634758148,2520,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2014,0.9541094691573807,0.005579154414236772,0.9431745274412889,0.9650444108734725,2335,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2015,0.9584063421397325,0.004658213373192053,0.9492764116959733,0.9675362725834917,2361,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2016,0.9484442006647403,0.005563904650892802,0.9375391479355756,0.9593492533939051,2511,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2017,0.957981736494921,0.004551483804639657,0.94906099216161,0.966902480828232,2607,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2018,0.9617473909509711,0.004502814219272016,0.9529220372521231,0.970572744649819,2640,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2019,0.9568034501604858,0.004561574414488574,0.9478629285952889,0.9657439717256828,2558,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2020,0.9642656052415554,0.004956117449363746,0.9545517935376518,0.9739794169454589,2329,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2021,0.9681190993699574,0.0047730500664191705,0.9587640931433693,0.9774741055965456,2505,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2022,0.9516690486336586,0.006799995137294041,0.9383413030695148,0.9649967941978025,1852,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2023,0.9618333631306925,0.0066529015303271434,0.9487939157385599,0.974872810522825,1683,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2002,0.930949814744615,0.007349215674902989,0.9165456167071879,0.9453540127820421,1652,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2003,0.9411347312172211,0.007292130811242173,0.9268424174566317,0.9554270449778106,1500,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2004,0.945689100928809,0.006993963582315882,0.9319811841982851,0.9593970176593328,1499,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2005,0.934502450174284,0.007533865640494366,0.9197363448545512,0.9492685554940168,1416,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2006,0.9428225843522233,0.0068447673943834554,0.9294070867766777,0.9562380819277689,1411,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2007,0.9322911059171345,0.008340845428144157,0.9159433492773563,0.9486388625569127,1246,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2008,0.937734793597816,0.008168507277460239,0.9217248135265406,0.9537447736690914,1181,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2009,0.9451359779180846,0.00738149495365154,0.9306685136568634,0.9596034421793057,1261,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2010,0.9699798538289914,0.0052812724468300825,0.9596287500406607,0.9803309576173221,1230,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2011,0.9625715914240266,0.0057220451124528225,0.9513565890857056,0.9737865937623476,1353,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2012,0.954444717207981,0.006707119490740356,0.9412990045661233,0.9675904298498387,1437,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2013,0.952271658078604,0.00763333001185089,0.9373106061732676,0.9672327099839405,1298,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2014,0.957192483533338,0.006840479356701354,0.9437853903572136,0.9705995767094623,1319,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2015,0.9506610650563355,0.007915843673316795,0.9351462965493853,0.9661758335632857,1428,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2016,0.960116419092063,0.005617894215407803,0.9491055487609078,0.9711272894232182,1587,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2017,0.9583764359168412,0.005869986384920601,0.9468714740126564,0.969881397821026,1727,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2018,0.9496241399317035,0.005900536233189007,0.9380593014251793,0.9611889784382276,1893,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2019,0.9568073861485655,0.0056466143708190945,0.9457402253471738,0.9678745469499572,1843,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2020,0.9676965997775863,0.0057410126233849775,0.9564444218009619,0.9789487777542106,1822,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2021,0.9661916835215137,0.005029709658543525,0.9563336337380752,0.9760497333049523,2122,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2022,0.9624836389543046,0.005977713251447756,0.9507675362715591,0.97419974163705,1584,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2023,0.9567675014817222,0.0064586828021997045,0.9441087158018425,0.9694262871616018,1374,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2002,0.9228285422380431,0.01030492012656712,0.9026312699264096,0.9430258145496766,898,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2003,0.9320129923732196,0.010023131280443721,0.9123680160512331,0.951657968695206,773,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2004,0.9389192119613905,0.010400931026891906,0.9185337617429972,0.9593046621797838,767,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2005,0.9402171929149934,0.00984761588048292,0.9209162204556622,0.9595181653743245,757,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2006,0.9415182301283597,0.00924537479068957,0.9233976285150336,0.9596388317416857,844,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2007,0.9486653389034828,0.008855911997231215,0.9313080703386535,0.9660226074683121,772,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2008,0.931911665744576,0.010774129582883483,0.9107947597973568,0.9530285716917951,725,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2009,0.9505745720313405,0.007624996169734926,0.9356298541564042,0.9655192899062769,846,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2010,0.9412069126138435,0.009068990302905418,0.9234320182440059,0.9589818069836811,813,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2011,0.9479874017353079,0.00897205977172338,0.9304024877155894,0.9655723157550264,808,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2012,0.9441813989069249,0.009439283569709652,0.9256807430704332,0.9626820547434165,838,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2013,0.9534668271120028,0.008378939514809058,0.9370444074343376,0.969889246789668,776,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2014,0.9601673555483637,0.007222642160982714,0.9460112370396171,0.9743234740571104,772,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2015,0.9301810523972223,0.011976971978324882,0.9067066186758601,0.9536554861185844,843,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2016,0.9460039635811496,0.008761862857564867,0.9288310279428432,0.9631768992194559,903,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2017,0.953372910512995,0.008306249585541528,0.9370929604787328,0.9696528605472572,890,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2018,0.9340486425345268,0.009854960917068582,0.9147332740680225,0.9533640110010311,954,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2019,0.9306675005989764,0.009908604580304401,0.9112469924845311,0.9500880087134217,894,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2020,0.9674621312142861,0.0069502084331565985,0.9538399730002527,0.9810842894283196,809,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2021,0.948455787032492,0.008705305510856779,0.9313937017567947,0.9655178723081893,911,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2022,0.9604271986991907,0.0081324030116774,0.9444879816885379,0.9763664157098435,697,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2023,0.9580044629883291,0.009497647826699599,0.9393894153101527,0.9766195106665054,644,Provider Explains
MEPS,provider_confidence,Provider Confidence,18-29,2000,0.9585868609917024,0.005193289622860569,0.9484082003696102,0.9687655216137947,1885,Provider Confidence
MEPS,provider_confidence,Provider Confidence,18-29,2001,0.9527826540572675,0.0048429991184936174,0.9432905502078608,0.9622747579066742,2551,Provider Confidence
MEPS,provider_confidence,Provider Confidence,30-39,2000,0.9552607152969983,0.004944344586719593,0.9455699779798723,0.9649514526141243,2271,Provider Confidence
MEPS,provider_confidence,Provider Confidence,30-39,2001,0.9589233961432455,0.004158624351869959,0.9507726421883491,0.9670741500981419,2911,Provider Confidence
MEPS,provider_confidence,Provider Confidence,40-49,2000,0.960769910404419,0.004447524065785135,0.952052923415105,0.969486897393733,2483,Provider Confidence
MEPS,provider_confidence,Provider Confidence,40-49,2001,0.9514516519446122,0.00435659949924589,0.9429128738310251,0.9599904300581994,3392,Provider Confidence
MEPS,provider_confidence,Provider Confidence,50-59,2000,0.9480658342303905,0.00542792816842359,0.9374272905096098,0.9587043779511711,2038,Provider Confidence
MEPS,provider_confidence,Provider Confidence,50-59,2001,0.9669915537433564,0.0036658339513839697,0.9598066512253397,0.9741764562613732,2799,Provider Confidence
MEPS,provider_confidence,Provider Confidence,60-69,2000,0.9701148911238149,0.005568348405537736,0.9592011287955899,0.9810286534520398,1357,Provider Confidence
MEPS,provider_confidence,Provider Confidence,60-69,2001,0.9606173741189196,0.004893413828232249,0.9510264592541341,0.970208288983705,1902,Provider Confidence
MEPS,provider_confidence,Provider Confidence,70-79,2000,0.9710677063489892,0.005577366349655808,0.9601362691750782,0.9819991435229002,1143,Provider Confidence
MEPS,provider_confidence,Provider Confidence,70-79,2001,0.9773054685989306,0.004009884901156479,0.9694462386105129,0.9851646985873483,1523,Provider Confidence
MEPS,provider_confidence,Provider Confidence,80-89,2000,0.9752436056616338,0.007226584071827845,0.9610797611496005,0.9894074501736672,520,Provider Confidence
MEPS,provider_confidence,Provider Confidence,80-89,2001,0.9715069201841008,0.006620349408517111,0.9585312737783362,0.9844825665898653,793,Provider Confidence
