survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
NHIS,comorb_count,Comorbidity Count,80-89,2007,-0.3057721705533945,0.026058533160641165,-0.3568951042741572,-0.2546492368326318,1261,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2008,-0.22374596778805828,0.02798873338899221,-0.27865487933538646,-0.16883705624073012,1280,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2009,-0.2879997406993846,0.026414238451921326,-0.33981084366837844,-0.23618863773039078,1564,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2010,-0.24002071766806699,0.024949147171129876,-0.2889584356682656,-0.19108299966786835,1549,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2011,-0.24864154345846598,0.021038978921475708,-0.2899031954094835,-0.20737989150744846,1922,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2012,-0.24933176411407185,0.022879554272394333,-0.2942012039290819,-0.20446232429906186,2064,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2013,-0.23627766534591402,0.02340919014624415,-0.2821862883031363,-0.19036904238869168,2026,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2014,-0.22501443210156286,0.022535802834650096,-0.2692081187014712,-0.18082074550165447,2201,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2015,-0.27953196745670345,0.020993216278317912,-0.32070047229300436,-0.2383634626204026,2211,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2016,-0.27108598334298173,0.01987491802507336,-0.31006119483528843,-0.23211077185067502,2239,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2017,-0.24676185922157104,0.022549911104164624,-0.29098826848801834,-0.20253544995512374,1823,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2018,-0.2726143609392812,0.021655264256522037,-0.31508761428116583,-0.23014110759739656,1732,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2019,-0.2937396390103574,0.018213537301795847,-0.32945606959608864,-0.2580232084246261,2332,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2020,-0.27251258019212005,0.01851070717260462,-0.308810927426508,-0.2362142329577321,2439,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2021,-0.2790549320042127,0.018329194362132706,-0.31499952304478906,-0.24311034096363637,2174,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2022,-0.3079721687874901,0.017887839732631836,-0.3430519089294525,-0.27289242864552776,2102,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2023,-0.29422215817444725,0.018024073494593607,-0.32956722862519516,-0.25887708772369933,2310,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2024,-0.25648210609951516,0.017310300515625498,-0.29042543058064707,-0.22253878161838325,2609,Comorbidity Count
NHIS,k6_scaled,K6 (0-6),18-29,1997,-0.21409922001397028,0.01651573244428426,-0.24647488073400223,-0.18172355929393832,7232,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,1998,-0.19321210944929904,0.017053569683083917,-0.22664296701545156,-0.1597812518831465,6251,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,1999,-0.22029874153681364,0.017484785682466995,-0.2545752386572407,-0.1860222444163866,5974,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2000,-0.21594438341552022,0.017853385117874408,-0.25094296941386834,-0.18094579741717204,6426,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2001,-0.21214126234119132,0.01656552797827088,-0.2446151382145905,-0.17966738646779218,6512,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2002,-0.23248265052066797,0.01727488793351685,-0.26634771385134803,-0.19861758718998787,5938,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2003,-0.20119701618340535,0.016805361472330325,-0.23414170779767016,-0.16825232456914058,5876,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2004,-0.23024073732955108,0.016759203331690564,-0.2630949732727136,-0.19738650138638858,5849,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2005,-0.22644436386324723,0.01783543506316115,-0.2614085238767643,-0.1914802038497302,5760,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2006,-0.2575402359398159,0.022058338714388236,-0.30078466714773117,-0.2142958047319006,4812,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2007,-0.2282008478730103,0.028412721086570437,-0.2839038071432082,-0.17249788860281245,4482,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2008,-0.23471804414496272,0.0219455069981216,-0.27774323312235255,-0.19169285516757292,4075,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2009,-0.23983977136314524,0.02042614797413654,-0.2798835211299169,-0.19979602159637364,5250,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2010,-0.277477669690516,0.020107860455741304,-0.31689746083602477,-0.23805787854500726,5240,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2011,-0.2673234686804012,0.019773609715028426,-0.3060864977100925,-0.2285604396507099,6286,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2012,-0.29653026793320203,0.018778929478648218,-0.33334326412542037,-0.2597172717409837,6394,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2013,-0.25108917159958566,0.016854702188147632,-0.28413022176493846,-0.21804812143423283,6211,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2014,-0.23602576360595323,0.019040483076626452,-0.2733515347960249,-0.19869999241588157,6356,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2015,-0.23050114748935832,0.0189822424781447,-0.26771388722841566,-0.19328840775030098,5476,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2016,-0.2509066954782062,0.02516120818409692,-0.30023293547843455,-0.2015804554779779,5343,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2017,-0.1814640086276483,0.02031191202577432,-0.22128596289424954,-0.14164205436104704,4253,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2018,-0.24840261136153807,0.020106651055437328,-0.287824144160662,-0.20898107856241416,3611,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2021,-0.27868700082703207,0.01759338914496782,-0.3131805105545806,-0.2441934910994835,3763,Mental Health
NHIS,k6_scaled,K6 (0-6),18-29,2024,-0.28473942979854017,0.016514392188679883,-0.31711684568563464,-0.25236201391144575,4000,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,1997,-0.28253613377162623,0.014488244883253327,-0.310936794404863,-0.25413547313838947,8143,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,1998,-0.3065810030914319,0.01632564957791668,-0.3385842211338854,-0.2745777850489784,7003,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,1999,-0.312197123894791,0.01773516718096249,-0.3469639572169809,-0.27743029057260105,6432,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2000,-0.30207670711051643,0.016417494379731303,-0.3342602248730242,-0.26989318934800866,6695,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2001,-0.33250553037740405,0.015969229204846523,-0.3638102412303854,-0.3012008195244227,6772,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2002,-0.2940376321094555,0.01804527691934865,-0.3294125158221602,-0.25866274839675085,6307,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2003,-0.30715516286972705,0.017835730609518125,-0.3421194992284309,-0.2721908265110232,6094,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2004,-0.3133390387455561,0.01538892440089609,-0.34350684479189564,-0.2831712326992165,6019,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2005,-0.3365073286493523,0.01810147157010151,-0.3719928604984598,-0.30102179680024477,5886,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2006,-0.30846940221134067,0.02034041076153514,-0.3483466821303448,-0.26859212229233653,4468,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2007,-0.32845704812671084,0.021311054203525057,-0.3702378232426697,-0.286676273010752,4260,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2008,-0.32506983434487946,0.021076857138018937,-0.3663924709675879,-0.28374719772217094,3923,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2009,-0.35383201464416875,0.01998075733934978,-0.3930031265605757,-0.3146609027277618,4968,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2010,-0.298333087432769,0.018720438446846902,-0.3350335380211202,-0.26163263684441784,4902,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2011,-0.36558636535843514,0.02069429820019774,-0.406154853917279,-0.32501787679959127,5841,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2012,-0.3517645035363811,0.01866115390971099,-0.3883470912915607,-0.3151819157812015,5987,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2013,-0.3136342925177694,0.018224746784775727,-0.3493615903785429,-0.2779069946569959,5806,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2014,-0.32349358078905815,0.02200299645831527,-0.3666273946655806,-0.28035976691253567,5980,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2015,-0.3200506794014405,0.019871281058152432,-0.3590063819756367,-0.28109497682724427,5417,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2016,-0.3054115921894892,0.021574828533564704,-0.3477077858338593,-0.2631153985451192,4969,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2017,-0.29548714844713514,0.01936269505475163,-0.33344862813795734,-0.257525668756313,4070,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2018,-0.26502661656478277,0.028544335343599084,-0.3209898583511809,-0.2090633747783847,3901,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2021,-0.28232744433720847,0.021981677280249367,-0.3254220866565668,-0.23923280201785008,4599,Mental Health
NHIS,k6_scaled,K6 (0-6),30-39,2024,-0.2982724106472374,0.016450398112811807,-0.3305221926121989,-0.26602262868227594,5142,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,1997,-0.38792545731888933,0.01547448747898103,-0.41826019357881733,-0.35759072105896134,6932,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,1998,-0.3861994018133568,0.01645452572225731,-0.4184559093882373,-0.35394289423847636,6269,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,1999,-0.40188625731837707,0.01792609956675818,-0.43702794681747453,-0.3667445678192796,5926,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2000,-0.40593904588074486,0.017012064245743558,-0.4392884841909177,-0.372589607570572,6304,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2001,-0.36570742147390756,0.015417562982364118,-0.3959308771374529,-0.33548396581036216,6549,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2002,-0.3610879275013793,0.01601462312435131,-0.3924822938337546,-0.329693561169004,6051,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2003,-0.39740419712269776,0.0148979899236298,-0.42660961429363564,-0.36819877995175987,6000,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2004,-0.399468761480157,0.015367410984964205,-0.4295943218516892,-0.36934320110862473,6091,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2005,-0.40612885815333727,0.015027303532866229,-0.43558774592387406,-0.3766699703828005,6031,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2006,-0.3852038163344882,0.017990020964301665,-0.420472975093953,-0.34993465757502334,4560,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2007,-0.3856130150237776,0.021690749318087236,-0.4281379266080133,-0.3430881034395418,4355,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2008,-0.3719121374459418,0.019002590612903596,-0.4091679668520936,-0.33465630803979,3945,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2009,-0.40313618590357236,0.019376910271494952,-0.44112335662506114,-0.3651490151820836,5041,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2010,-0.3810027809014011,0.01754263445889511,-0.41539441741171057,-0.34661114439109164,4784,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2011,-0.4151633824894176,0.016115387933881453,-0.44675566028919245,-0.3835711046896427,5711,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2012,-0.3884042795789912,0.018348409983530514,-0.4243741577648127,-0.3524344013931697,5689,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2013,-0.3492141804970694,0.01688556739516265,-0.3823166712373512,-0.31611168975678766,5426,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2014,-0.332192146298936,0.017912447939041044,-0.36730744434329066,-0.29707684825458136,5635,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2015,-0.3509891016573886,0.01772976520592936,-0.38574715174344026,-0.31623105157133696,5041,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2016,-0.3684391227760906,0.01993039663207622,-0.40751227679004853,-0.32936596876213264,4596,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2017,-0.33696416310852617,0.018754010910649967,-0.37373332856176517,-0.3001949976552872,3717,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2018,-0.3634997330420006,0.020869968102999143,-0.4044175731696414,-0.32258189291435985,3683,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2021,-0.3580956278958242,0.01820933279091536,-0.39379548664278385,-0.3223957691488646,4229,Mental Health
NHIS,k6_scaled,K6 (0-6),40-49,2024,-0.33065627676191367,0.01764264039899855,-0.365244671002341,-0.29606788252148636,4430,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,1997,-0.4025185325048131,0.018214908365234126,-0.4382283818983948,-0.36680868311123144,4657,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,1998,-0.39406326248410545,0.019473555285658063,-0.43224106242163557,-0.35588546254657527,4474,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,1999,-0.4447095080823334,0.01962495642194916,-0.4831842469051533,-0.40623476925951346,4424,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2000,-0.4300329314925667,0.018353361673581297,-0.4660142919809741,-0.39405157100415933,4619,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2001,-0.4144682297675874,0.01624645424600498,-0.4463185256207706,-0.3826179339144042,4925,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2002,-0.44478572999565125,0.018692604987016186,-0.48143205435603464,-0.40813940563526785,4675,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2003,-0.4372181992202723,0.016367623317337637,-0.4693061559617778,-0.4051302424787667,4854,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2004,-0.442541191705363,0.016431763444066314,-0.4747546981587263,-0.4103276852519997,4974,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2005,-0.43619556434910944,0.016050524107606844,-0.46766123476695887,-0.40472989393126,5276,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2006,-0.4398105203113434,0.017668867261297766,-0.47445141965812887,-0.4051696209645579,3974,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2007,-0.4415428054121123,0.02319401096023445,-0.48701659469648584,-0.3960690161277388,3834,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2008,-0.4504855202386031,0.018192376540228396,-0.48615354066983413,-0.4148174998073721,3718,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2009,-0.4818327729978421,0.018933880383794004,-0.5189519351941632,-0.4447136108015211,4762,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2010,-0.41873289511608813,0.016803083736213486,-0.4516750798188944,-0.3857907104132819,4561,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2011,-0.4475633215433586,0.0158256076162568,-0.4785877736418197,-0.4165388694448975,5499,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2012,-0.42719720977530323,0.017140815759708022,-0.46079931708917676,-0.39359510246142965,6049,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2013,-0.3960460012883793,0.015181607258006035,-0.42580761440844833,-0.36628438816831027,5803,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2014,-0.4148019564514463,0.016040877351749607,-0.44624759681388526,-0.38335631608900733,6243,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2015,-0.4297459062338614,0.016150737511973594,-0.46140761820070025,-0.3980841942670225,5598,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2016,-0.42374533896982236,0.01710895243025691,-0.4572856172055809,-0.3902050607340638,5527,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2017,-0.4157478020872964,0.017318031428787798,-0.44970000620205874,-0.38179559797253404,4334,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2018,-0.4088315746036808,0.01720710450089372,-0.4425668850509595,-0.37509626415640207,4083,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2021,-0.39822613266248924,0.01906685829604274,-0.43560623894519246,-0.36084602637978597,4642,Mental Health
NHIS,k6_scaled,K6 (0-6),50-59,2024,-0.39725137375896413,0.0168170347079484,-0.43022076556538646,-0.3642819819525418,4637,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,1997,-0.44955600623473185,0.02038072789506806,-0.48951446511842517,-0.40959754735103854,3732,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,1998,-0.444614089456388,0.024945198652914356,-0.4935229939118235,-0.39570518500095236,3441,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,1999,-0.42706041576281045,0.029188891641093964,-0.4842910178804666,-0.36982981364515427,3235,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2000,-0.3790374979036183,0.024652451597156583,-0.42737300483028307,-0.33070199097695346,3328,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2001,-0.40775912900533445,0.021014161887654544,-0.4489610603251342,-0.36655719768553474,3342,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2002,-0.4614404598349283,0.02681689961923831,-0.5140204182975182,-0.40886050137233837,3216,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2003,-0.43237496897403555,0.02352064459002635,-0.4784916548832054,-0.38625828306486576,3272,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2004,-0.4824624607631277,0.020086568162301116,-0.521845108372027,-0.44307981315422834,3482,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2005,-0.43380472113148216,0.021672093671771787,-0.4762955419720692,-0.3913139002908952,3599,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2006,-0.49410023104678247,0.024284019870266283,-0.5417168867265847,-0.4464835753669802,2766,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2007,-0.4391061158195346,0.026330320536791872,-0.4907339958144517,-0.3874782358246176,2922,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2008,-0.420318666985522,0.023369419577074637,-0.46614196097965904,-0.37449537299138497,2765,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2009,-0.4579879136246259,0.021040823747601276,-0.49924094062407587,-0.4167348866251759,3628,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2010,-0.46400247910193443,0.021190767142052033,-0.505549400443018,-0.42245555776085086,3651,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2011,-0.45254638661073693,0.018896842221901602,-0.4895930815940565,-0.41549969162741734,4690,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2012,-0.4801483816120336,0.019941392815162128,-0.5192419491527858,-0.4410548140712814,5170,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2013,-0.4208059375240998,0.02117616012552012,-0.46232046614782074,-0.37929140890037877,5018,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2014,-0.41229658814561443,0.021716583734932102,-0.4548695330793834,-0.3697236432118455,5589,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2015,-0.41298187256202695,0.01946814258792144,-0.45114751638174266,-0.37481622874231124,5260,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2016,-0.4089558000899504,0.01774877459373175,-0.44375003633404636,-0.3741615638458545,5789,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2017,-0.4256142556137157,0.017796535917411357,-0.4605039615997162,-0.3907245496277152,4624,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2018,-0.38738477666796184,0.017509241173872998,-0.4217112927764659,-0.35305826055945777,4601,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2021,-0.4193906143554305,0.0199958072133067,-0.45859074654545257,-0.38019048216540846,5233,Mental Health
NHIS,k6_scaled,K6 (0-6),60-69,2024,-0.4005419088000768,0.02370637206907873,-0.4470148446910342,-0.3540689729091193,6050,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,1997,-0.3716877548072333,0.0212740624306995,-0.41339945441746423,-0.3299760551970024,3301,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,1998,-0.4183433081448399,0.02310663963482482,-0.46365012912683545,-0.3730364871628443,2944,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,1999,-0.36139507971993357,0.0318598570032644,-0.42386568964725885,-0.2989244697926083,2862,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2000,-0.41417579005640764,0.030932331326878552,-0.47482747323982705,-0.3535241068729882,2889,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2001,-0.39896634267836867,0.02363770788522303,-0.44531536279798084,-0.3526173225587565,2812,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2002,-0.3434737942639459,0.03522243229776801,-0.41254026609107913,-0.2744073224368127,2633,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2003,-0.4621087750448652,0.024203680442638126,-0.5095698674057026,-0.41464768268402774,2527,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2004,-0.42745837483628385,0.0320134499809608,-0.49023250616247155,-0.36468424351009615,2629,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2005,-0.42982481876342127,0.02216969611896875,-0.47329663852826975,-0.3863529989985728,2631,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2006,-0.38856010927679696,0.03204229243232917,-0.45140127813831665,-0.32571894041527727,1931,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2007,-0.4402037086528072,0.03268575873045609,-0.5043076054939367,-0.37609981181167773,1895,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2008,-0.4680626725939829,0.03051352337797069,-0.5279080540188175,-0.40821729116914834,1814,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2009,-0.48812869662047464,0.030782807141108957,-0.5484941049036091,-0.4277632883373402,2270,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2010,-0.4329677030826975,0.027884894348521587,-0.4876507050346982,-0.3782847011306968,2237,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2011,-0.46163844704882584,0.027259297523987886,-0.5150885483842331,-0.4081883457134185,2832,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2012,-0.4574567015508713,0.03125370371143441,-0.5187377837263435,-0.39617561937539914,2975,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2013,-0.42087011350999576,0.026212467544788665,-0.47226573105404385,-0.36947449596594767,3093,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2014,-0.3090483028438038,0.034147703004989746,-0.3759997502904532,-0.24209685539715442,3498,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2015,-0.3746843008740539,0.027484879512841964,-0.42857302932372643,-0.32079557242438145,3372,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2016,-0.4204230299345464,0.028529563432009783,-0.47635923530578234,-0.3644868245633104,3512,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2017,-0.35415559023911014,0.028340880709090743,-0.40972478390749556,-0.2985863965707247,3047,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2018,-0.4015711432023199,0.026289951040188397,-0.45311845901408554,-0.35002382739055427,3128,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2021,-0.4351703830799083,0.022098896057906225,-0.4784965828570491,-0.3918441833027675,3987,Mental Health
NHIS,k6_scaled,K6 (0-6),70-79,2024,-0.4888485942930282,0.024410613290149305,-0.5367041762939089,-0.4409930122921475,4970,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,1997,-0.3934325614819476,0.025411540516569596,-0.44327580627347346,-0.34358931669042175,1609,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,1998,-0.3578619558578639,0.034879716595925904,-0.4262800404434074,-0.2894438712723204,1505,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,1999,-0.34140888447888795,0.042671136436331275,-0.4251140213887899,-0.257703747568986,1424,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2000,-0.3701944009985695,0.03656904342435219,-0.4419259439374542,-0.29846285805968475,1511,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2001,-0.31193378635308505,0.03219938036107657,-0.3750958816973453,-0.24877169100882482,1459,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2002,-0.3495010123631108,0.030907786124097912,-0.41012788485088914,-0.2888741398753325,1508,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2003,-0.3507612852261939,0.04670121631399346,-0.44236751204636876,-0.259155058406019,1510,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2004,-0.4116601951439994,0.030159373403838244,-0.47081521828469947,-0.3525051720032993,1639,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2005,-0.34908749762831454,0.034169039011132635,-0.4161057804834421,-0.2820692147731869,1685,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2006,-0.34102904129013056,0.04045358442697329,-0.4203930889907838,-0.2616649935894773,1258,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2007,-0.45203102006331564,0.03846986100915534,-0.5275057476280888,-0.3765562924985425,1217,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2008,-0.34221298290188706,0.03383239005312154,-0.4085880365551557,-0.27583792924861844,1242,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2009,-0.38440336840835926,0.032875240861544724,-0.4488892429661896,-0.31991749385052887,1515,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2010,-0.37538442347158524,0.037836890918442584,-0.4496026606229853,-0.3011661863201852,1517,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2011,-0.42895084236519015,0.02824498910955483,-0.4843460315088749,-0.3735556532215054,1863,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2012,-0.4481201626673151,0.03224000159137799,-0.5113472331352135,-0.38489309219941675,2025,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2013,-0.3729940570011632,0.0372700096632456,-0.4460883257579574,-0.299899788244369,1909,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2014,-0.36883327833678325,0.03798573785993828,-0.44332751409660065,-0.29433904257696586,2072,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2015,-0.3691038061350982,0.0379219997572762,-0.4434727936471808,-0.2947348186230156,2084,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2016,-0.32582074062505245,0.03847131265299527,-0.40126573872587246,-0.2503757425242324,2145,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2017,-0.37510431696698227,0.036638404640594924,-0.4469650449642426,-0.303243588969722,1715,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2018,-0.30027225084942166,0.03616506667692284,-0.37120601243837315,-0.2293384892604702,1668,Mental Health
NHIS,k6_scaled,K6 (0-6),80-89,2021,-0.4110548845257314,0.027929282975740346,-0.4658272221115385,-0.3562825469399243,2077,Mental Health
