survey,outcome,outcome_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
MEPS,provider_explains,Provider Explains,50-59,2008,0.007745719164088822,0.005837537676379891,-0.003700645946438973,0.01919208427461662,2772,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2009,0.00719016292630418,0.004995139203146349,-0.002603875438026918,0.016984201290635277,3167,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2010,0.019278616491712006,0.004708409448295001,0.010046360600429606,0.028510872382994407,2836,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2011,0.013872796691692401,0.004862887692169749,0.004337809102744197,0.023407784280640602,2959,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2012,0.007499491350634865,0.0049805320797537645,-0.0022657855618747943,0.017264768263144527,3273,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2013,0.01613501130176856,0.005897971876285914,0.004570557890751966,0.02769946471278515,3018,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2014,0.00823199082734615,0.0053946122936217936,-0.0023456170478664048,0.018809598702558702,2937,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2015,0.014485301576951257,0.005071094722104863,0.004542160131284334,0.02442844302261818,3027,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2016,0.020161711836781136,0.004497930954523766,0.01134223293191773,0.02898119074164454,2890,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2017,0.019958431211662544,0.006033759494230131,0.008127213276957356,0.031789649146367734,2721,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2018,0.011509344067238823,0.004046405474436461,0.0035746326674960544,0.019444055466981594,2463,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2019,0.014920708290723622,0.004885857497776982,0.005339339448210667,0.02450207713323658,2205,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2020,0.008934481166255248,0.004989329017808761,-8.510259640305655e-4,0.018719988296541066,1796,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2021,0.009251385305264408,0.006239381641563111,-0.0029858019228975966,0.021488572533426422,1803,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2022,0.01581052737227526,0.00626439650297556,0.00352136067941102,0.0280996940651395,1333,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2023,0.011578232905294574,0.005718053781534865,3.593476572986212e-4,0.02279711815329053,1162,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2002,0.027337500625763133,0.006105302124458496,0.015364610023070874,0.039310391228455394,2159,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2003,0.019477630638808027,0.006709910443548469,0.006317564229616199,0.03263769704799986,1795,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2004,0.007164899098682055,0.006359146692608614,-0.005306963443558838,0.01963676164092295,1851,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2005,0.003880097517264279,0.004146619657473478,-0.004252448337081825,0.012012643371610383,1852,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2006,0.005055347085090542,0.0056716027307539265,-0.00606748778678191,0.016178181956962995,2012,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2007,0.015754416872337237,0.005818777572099441,0.004342635993404847,0.02716619775126962,1924,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2008,0.0055611305530030245,0.005832852609086988,-0.00587818003986623,0.017000441145872274,1944,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2009,0.012223033692144393,0.005717725943635174,0.0010104436033033116,0.023435623780985473,2244,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2010,0.014928089749922368,0.004277966893457092,0.006538672666860626,0.023317506832984107,2137,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2011,0.015620663830931138,0.005151757073733042,0.005518130427111117,0.025723197234751166,2320,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2012,0.00908402830345374,0.005053852077960925,-8.258455633132055e-4,0.01899390217022069,2664,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2013,0.008611935303110416,0.0047449830555346345,-6.925330741229616e-4,0.017916403680343793,2520,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2014,0.014557277917934883,0.004877270061123355,0.0049930423562717045,0.02412151347959806,2335,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2015,0.017014762652180934,0.005092569119093299,0.007028386787217079,0.027001138517144786,2361,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2016,0.008755995853663498,0.005597920783565488,-0.0022210226415277923,0.019733014348854782,2511,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2017,0.003344808395561886,0.004794293543991507,-0.006056202251660522,0.012745819042784295,2607,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2018,0.005865500175212596,0.003944666458570626,-0.0018694529307400282,0.013600453281165223,2640,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2019,0.015633101584477668,0.0049894128926089324,0.00584939908755186,0.02541680408140348,2558,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2020,0.01073969929505885,0.0048051812338721364,0.0013168159669461436,0.020162582623171558,2329,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2021,0.0056835406411351415,0.004961715742417292,-0.004045948322796874,0.015413029605067158,2505,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2022,0.0077420249540009305,0.007418313102964767,-0.0068071202426232096,0.02229117015062507,1852,Provider Explains
MEPS,provider_explains,Provider Explains,60-69,2023,0.010730936946438794,0.006447646457998928,-0.0019153234275236346,0.02337719732040123,1683,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2002,0.01801139453412892,0.008307801063319915,0.0017164505825591585,0.03430633848569868,1652,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2003,0.008488005046267401,0.00718027904224409,-0.0055964631863616825,0.022572473278896485,1500,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2004,0.013394286418946357,0.006683426941082142,2.844107818717814e-4,0.026504162056020932,1499,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2005,0.008732080554250916,0.006583708260267026,-0.004182805323926408,0.021646966432428232,1416,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2006,0.020530339909887646,0.005677166114438492,0.009393732320355433,0.03166694749941986,1411,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2007,0.007585719824327025,0.007941891296422782,-0.007995260533248734,0.023166700181902793,1246,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2008,-3.779679167770735e-4,0.008829522959840332,-0.017701298784052587,0.01694536295049844,1181,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2009,0.0023510215002258295,0.007289586831412937,-0.011950054547943376,0.01665209754839503,1261,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2010,0.019159469668352917,0.006052127780116628,0.007285814250238588,0.031033125086467245,1230,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2011,-7.974739496434651e-4,0.0049158766580168056,-0.010441054729788225,0.008846106830501296,1353,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2012,0.0054333322467274995,0.007345155336894756,-0.008975060397072254,0.01984172489052726,1437,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2013,0.01744212754710376,0.008203018653360719,0.0013494773613449938,0.03353477773286252,1298,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2014,6.142052940383288e-4,0.005576771476188881,-0.010326120295910696,0.011554530883987347,1319,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2015,0.0077509841230298145,0.006247826640841032,-0.0045049335386552515,0.020006901784714887,1428,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2016,0.009920660436093678,0.006557541808139512,-0.0029417073866034073,0.022783028258790763,1587,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2017,0.007151510124933777,0.007448693553159612,-0.007457911704817978,0.02176093195468553,1727,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2018,0.008622717501940168,0.006517635011184104,-0.0041597939448450826,0.02140522894872542,1893,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2019,0.018074752326714145,0.007050249905987445,0.00424742576123124,0.03190207889219706,1843,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2020,0.00214264850539369,0.005256464702670634,-0.008166688995590227,0.012451986006377605,1822,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2021,0.011567766607670855,0.006396548154969772,-9.763991311416559e-4,0.024111932346483365,2122,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2022,0.019560801788989488,0.009272907427193491,0.0013723216465648252,0.03774928193141414,1584,Provider Explains
MEPS,provider_explains,Provider Explains,70-79,2023,0.017507607163006523,0.007487807279636909,0.002818816463879603,0.03219639786213344,1374,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2002,0.022771167822774246,0.011252532569142427,6.867771744376167e-4,0.04485555847111089,898,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2003,0.021294200893126666,0.009692457493029933,0.0022674647219490113,0.04032093706430432,773,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2004,0.023485259105623775,0.010336425127512412,0.003194134877400702,0.04377638333384684,767,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2005,0.008082844913033954,0.011938669007771852,-0.015354087817482697,0.03151977764355061,757,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2006,0.0038205871281739895,0.008022951594969989,-0.011926745081192215,0.0195679193375402,844,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2007,0.01954120666264337,0.008494162394648697,0.002866744381499732,0.036215668943787,772,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2008,0.01401638102422978,0.012452872000215373,-0.010431726661585924,0.038464488710045486,725,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2009,-0.004622680694101108,0.008180369100147435,-0.02067893491391945,0.011433573525717236,846,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2010,0.011068484759612624,0.01013204249138649,-0.008819634568387474,0.03095660408761272,813,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2011,0.0032403930515446187,0.008033184539632034,-0.012528038055936387,0.019008824159025627,808,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2012,0.027613993352557507,0.01057906739452779,0.006849339861451243,0.048378646843663775,838,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2013,0.020763637131046647,0.008300489364559216,0.004469497185441838,0.037057777076651456,776,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2014,0.002102767164171937,0.008899923122181227,-0.01536822355992601,0.019573757888269875,772,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2015,-0.020322638940926088,0.0121901868332174,-0.04424940056419044,0.0036041226823382774,843,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2016,0.013939015381438066,0.009541696519038021,-0.004787521988348599,0.03266555275122472,903,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2017,-0.003671564915135415,0.008793958068973564,-0.02093093037421396,0.01358780054394313,890,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2018,0.001301419370107497,0.008548202093816024,-0.015474076620344753,0.018076915360559755,954,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2019,0.022583409453479003,0.01002846833972856,0.002901266396474797,0.04226555251048322,894,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2020,0.009249926022938957,0.007798928448243457,-0.006058652557617724,0.02455850460349563,809,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2021,-0.0015819055312378105,0.009032659568962188,-0.01930919692407109,0.016145385861595474,911,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2022,0.02098749008411314,0.010154715590520771,0.001049892342306371,0.04092508782591993,697,Provider Explains
MEPS,provider_explains,Provider Explains,80-89,2023,0.01976610097677251,0.01065666597331933,-0.0011600313352025,0.04069223328874752,644,Provider Explains
MEPS,provider_confidence,Provider Confidence,18-29,2000,0.012903144432890064,0.006361129432194522,4.2754079866037624e-4,0.02537874806711976,1885,Provider Confidence
MEPS,provider_confidence,Provider Confidence,18-29,2001,0.012400908011660303,0.006336800614127842,-2.4893176773552184e-5,0.02482670920009416,2551,Provider Confidence
MEPS,provider_confidence,Provider Confidence,30-39,2000,0.013661296659237175,0.006237611260709674,0.0014292783078571694,0.02589331501061718,2271,Provider Confidence
MEPS,provider_confidence,Provider Confidence,30-39,2001,0.019727877310959097,0.004157575266205901,0.011575787662518468,0.027879966959399732,2911,Provider Confidence
MEPS,provider_confidence,Provider Confidence,40-49,2000,0.011542870232121909,0.00500001846007425,0.0017382309400018996,0.021347509524241918,2483,Provider Confidence
MEPS,provider_confidence,Provider Confidence,40-49,2001,0.018068951848911392,0.004434534199770643,0.009374320219102185,0.0267635834787206,3392,Provider Confidence
MEPS,provider_confidence,Provider Confidence,50-59,2000,0.017115848913841915,0.005774738442770742,0.005790837102390733,0.02844086072529309,2038,Provider Confidence
MEPS,provider_confidence,Provider Confidence,50-59,2001,0.013994244855144045,0.0036605176493104646,0.00681665611424285,0.021171833596045242,2799,Provider Confidence
MEPS,provider_confidence,Provider Confidence,60-69,2000,0.012490209519486708,0.005242920226421057,0.0022050875747626555,0.022775331464210763,1357,Provider Confidence
MEPS,provider_confidence,Provider Confidence,60-69,2001,0.008910903178210215,0.0054620748011184,-0.0018013907343344005,0.01962319709075483,1902,Provider Confidence
MEPS,provider_confidence,Provider Confidence,70-79,2000,0.009053536078171444,0.007865915588786562,-0.006379746398342049,0.024486818554684937,1143,Provider Confidence
MEPS,provider_confidence,Provider Confidence,70-79,2001,0.01413969589550064,0.004885235364877676,0.00455718516327904,0.023722206627722238,1523,Provider Confidence
MEPS,provider_confidence,Provider Confidence,80-89,2000,0.004035745458909621,0.005660265813560501,-0.007084153496358251,0.015155644414177492,520,Provider Confidence
MEPS,provider_confidence,Provider Confidence,80-89,2001,0.009866513440543772,0.005282550495993731,-5.029619199723549e-4,0.020235988801059906,793,Provider Confidence
