survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2004,-0.8463693573277566,0.027341051028840675,-0.900247932173249,-0.7924907824822642,3379
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2005,-0.7988419653504831,0.024961017326953962,-0.8480257328541858,-0.7496581978467804,3519
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2006,-0.8280612492466868,0.02372734478260401,-0.8748244140599252,-0.7812980844334484,3688
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2007,-0.7954536087943673,0.025761111490677904,-0.8461275340799153,-0.7447796835088194,3347
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2008,-0.7775324611849199,0.024344297585671235,-0.8255675834025052,-0.7294973389673346,3518
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2009,-0.7627776643186732,0.0216606033958181,-0.8055067285320713,-0.7200486001052752,4044
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2010,-0.830556002598783,0.026501204707169164,-0.8828375822661029,-0.7782744229314632,3664
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2011,-0.8132749678986768,0.02506083905126775,-0.862711550134885,-0.7638383856624686,3888
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2012,-0.8090320397195394,0.02476303466673728,-0.8578898021719444,-0.7601742772671344,4358
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2013,-0.8208523822073758,0.026455341030544286,-0.8730453294432965,-0.7686594349714551,3944
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2014,-0.7964165087044413,0.028821842067764863,-0.8532762420212864,-0.7395567753875961,3704
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2015,-0.8367179658361253,0.024194468234892956,-0.8844522131182971,-0.7889837185539536,3842
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2016,-0.8096420494035033,0.02519753773614557,-0.8593482920354676,-0.7599358067715389,3724
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2017,-0.8116686630704673,0.02430674064351828,-0.8594915836125768,-0.7638457425283577,3486
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2018,-0.8150377178988244,0.025630716085213938,-0.8657141988052452,-0.7643612369924035,3210
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2019,-0.8531699849703909,0.03129955011389228,-0.9149481398426659,-0.7913918300981159,2904
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2020,-0.7573118334323236,0.033341334194372775,-0.8231338016518147,-0.6914898652128324,2354
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2021,-0.7543931786800887,0.039055791667497335,-0.8313340260103773,-0.6774523313498,2410
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2022,-0.716230956866936,0.03439999594923318,-0.7840483011342102,-0.6484136125996619,1760
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",50-59,2023,-0.7738531098720122,0.03543890830871936,-0.8438732667696623,-0.703832952974362,1530
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2000,-0.7784143707513808,0.03129474175054472,-0.8401959864759607,-0.7166327550268008,1452
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2001,-0.7194756449635621,0.028886673787089815,-0.7762941472715426,-0.6626571426555815,2148
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2002,-0.7515474692322306,0.025293829137442644,-0.8014084521370399,-0.7016864863274213,2502
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2003,-0.7508549740284786,0.027606892455188554,-0.8052996646413467,-0.6964102834156105,2102
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2004,-0.7975077165260375,0.024009162920387798,-0.8448763674405019,-0.7501390656115732,2105
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2005,-0.7900703591676055,0.025095990122435567,-0.8395631957864841,-0.7405775225487269,2163
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2006,-0.789909532012875,0.026951700329285854,-0.8430445502565496,-0.7367745137692002,2318
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2007,-0.7707801131977199,0.024958198195424067,-0.8199104043784278,-0.721649822017012,2237
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2008,-0.7423329072250348,0.02750073349771114,-0.7966175388389074,-0.6880482756111621,2298
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2009,-0.7538842200905512,0.02407661600597848,-0.8014040309998449,-0.7063644091812575,2670
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2010,-0.7743695358894007,0.024376659010289844,-0.8224758291640536,-0.7262632426147478,2517
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2011,-0.7238344454056235,0.028288959823792828,-0.7796593380788217,-0.6680095527324252,2732
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2012,-0.7345450129365981,0.026924642258083525,-0.7876817203096108,-0.6814083055635854,3135
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2013,-0.7671474092035722,0.025304973246463063,-0.8170856908929431,-0.7172091275142012,2956
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2014,-0.7219301140725448,0.028509639311215834,-0.778194867634327,-0.6656653605107626,2697
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2015,-0.7599290979152808,0.024057553539626634,-0.8073984290991161,-0.7124597667314456,2783
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2016,-0.7528051160632306,0.024330446818689504,-0.8008147036649718,-0.7047955284614895,2953
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2017,-0.7629532596236771,0.027226415264314737,-0.8165366333478442,-0.70936988589951,3047
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2018,-0.7576342636307806,0.023864072123571535,-0.8048177754491367,-0.7104507518124245,3179
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2019,-0.7416367597667534,0.02275089885750437,-0.7865418318201225,-0.6967316877133842,3039
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2020,-0.7207123057309699,0.025262239967368132,-0.7705782989592583,-0.6708463125026815,2793
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2021,-0.7218531118516319,0.02895730974582162,-0.7788833816834493,-0.6648228420198146,2974
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2022,-0.7711572420678784,0.030297161874026625,-0.8308513359224041,-0.7114631482133527,2260
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",60-69,2023,-0.7741946973139003,0.03479541214598995,-0.842925640251267,-0.7054637543765336,2001
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2000,-0.6528451175805945,0.029787425165559687,-0.7116990801660146,-0.5939911549951744,1125
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2001,-0.6636213325413234,0.030900615624104764,-0.7244383654078879,-0.6028042996747589,1604
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2002,-0.7191274170986502,0.03302972945185426,-0.7843026973307631,-0.6539521368665374,1819
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2003,-0.6878855007282092,0.034142253217496796,-0.7552772613129959,-0.6204937401434225,1640
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2004,-0.6590556666032295,0.027671126559279044,-0.7137086893134742,-0.6044026438929847,1627
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2005,-0.6489370325124885,0.034587835062990326,-0.7172027464960073,-0.5806713185289696,1530
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2006,-0.6574266375119178,0.03094773567403145,-0.7185006693508564,-0.5963526056729791,1535
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2007,-0.7111247882604006,0.03392707598893408,-0.7780469017814733,-0.6442026747393279,1369
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2008,-0.5949526471325194,0.037555549387258455,-0.669184009634938,-0.5207212846301008,1337
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2009,-0.65855606591589,0.03386747349647164,-0.7254713836026511,-0.5916407482291289,1426
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2010,-0.7132452025587585,0.03392668940181004,-0.7802922562151613,-0.6461981489023556,1392
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2011,-0.6627552818885186,0.03255836711123888,-0.7270840685881736,-0.5984264951888636,1497
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2012,-0.6227460684077003,0.030844820406201626,-0.683667428676217,-0.5618247081391837,1586
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2013,-0.6577311443309729,0.03319448799662889,-0.7233064589675162,-0.5921558296944296,1434
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2014,-0.6884154407931276,0.03324381248448179,-0.7540985297235718,-0.6227323518626833,1436
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2015,-0.6840987099510898,0.029401582268576452,-0.7421695420149472,-0.6260278778872324,1583
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2016,-0.6781392147332052,0.02791929713521243,-0.7332718915180059,-0.6230065379484044,1724
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2017,-0.670728178973341,0.031870209936273035,-0.7335027377312645,-0.6079536202154175,1890
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2018,-0.6800839046111616,0.030742620139459945,-0.7408713963041261,-0.6192964129181971,2113
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2019,-0.6655915520595926,0.02721720623897954,-0.7193210510729122,-0.611862053046273,2044
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2020,-0.6922470277232884,0.032324277504695915,-0.7560611376874663,-0.6284329177591106,2059
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2021,-0.6171709196214789,0.02877174264651525,-0.6738459337220346,-0.5604959055209231,2395
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2022,-0.6552679214248592,0.03510037356671167,-0.7244546629103569,-0.5860811799393616,1827
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",70-79,2023,-0.6207282727185898,0.03125529989376184,-0.6824891571812906,-0.558967388255889,1586
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2000,-0.623975563860336,0.05789436811180871,-0.7386747488841738,-0.5092763788364982,498
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2001,-0.5609104886973503,0.04436450123062004,-0.6483874089060506,-0.47343356848864987,840
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2002,-0.5956006835844794,0.04886199374664311,-0.6922897513148648,-0.49891161585409394,962
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2003,-0.5581482195079022,0.05259434501617922,-0.6623674252020909,-0.4539290138137135,832
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2004,-0.633822865615729,0.04392517281227479,-0.7208382946441039,-0.5468074365873542,830
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2005,-0.6779714117480476,0.04374297609553661,-0.7645868733106778,-0.5913559501854175,839
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2006,-0.5567856200125062,0.042369993285343126,-0.6405976546625761,-0.4729735853624363,912
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2007,-0.5800630121870076,0.04632424778676421,-0.6717234509233422,-0.48840257345067295,838
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2008,-0.6499604839055209,0.04314053343138732,-0.7355714684702441,-0.5643494993407977,791
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2009,-0.6396165622607738,0.04608464732967971,-0.7309185604208865,-0.548314564100661,921
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2010,-0.6750928274530084,0.0398631999835166,-0.7540398061362,-0.5961458487698167,900
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2011,-0.5793955704411902,0.04342537192978972,-0.6654208977708406,-0.4933702431115398,902
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2012,-0.6094253537810167,0.04153487086541647,-0.6916757059329367,-0.5271750016290967,936
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2013,-0.5654355331954164,0.05465608530064896,-0.6736507783049497,-0.4572202880858831,841
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2014,-0.5164060913398937,0.041258781682488886,-0.5982331537078097,-0.4345790289719776,832
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2015,-0.5570999125746048,0.04486312685453723,-0.6459569881743219,-0.4682428369748878,924
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2016,-0.584040072568707,0.04634912057221083,-0.675716837688779,-0.49236330744863505,985
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2017,-0.6431128616862747,0.0390299386086215,-0.720168535935864,-0.5660571874366853,986
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2018,-0.6132176387857556,0.039003610101179476,-0.6904106238915649,-0.5360246536799463,1083
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2019,-0.5840322001374193,0.0388885623015936,-0.6608894412555744,-0.5071749590192642,991
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2020,-0.5389181370528426,0.03749058919210597,-0.6130041336541954,-0.46483214045148996,937
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2021,-0.5871995520856036,0.04286813662796737,-0.6717639259034991,-0.5026351782677081,1036
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2022,-0.6466221306644541,0.04459550725670917,-0.7346544070744759,-0.5585898542544322,812
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",80-89,2023,-0.6125784272400858,0.04793270595802077,-0.707387462911792,-0.5177693915683796,735
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2000,-0.5871815984734323,0.08958488403087587,-0.763933642082451,-0.41042955486441385,3025
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2001,-0.5964704214495042,0.06219867751344862,-0.7187448069681024,-0.47419603593090615,4182
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2002,-0.6621112719366695,0.061290038331591745,-0.782872981846652,-0.5413495620266869,4977
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2003,-0.5940211848386914,0.06140200875095203,-0.7150035136236064,-0.47303885605377627,4462
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2004,-0.6073795668513119,0.05444979726857308,-0.7146662104710227,-0.500092923231601,4395
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2005,-0.5233985329629031,0.05482391318216445,-0.6314248431198622,-0.41537222280594394,4256
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2006,-0.4574787698777498,0.05904801835699471,-0.573842276372559,-0.3411152633829405,4072
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2007,-0.5712289198353269,0.06337988633955839,-0.6958885308255949,-0.44656930884505897,3794
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2008,-0.611555311215863,0.06550510353702388,-0.7407703561089105,-0.4823402663228156,4442
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2009,-0.615107119158651,0.051131363239831404,-0.715972051832463,-0.514242186484839,4905
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2010,-0.5624728586063522,0.05852071138355565,-0.677922524694925,-0.44702319251777933,4270
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2011,-0.6428461527810666,0.060997019485367544,-0.763176866065299,-0.5225154394968342,4829
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2012,-0.5524548606580447,0.05963230892019958,-0.6700974864936258,-0.4348122348224637,5512
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2013,-0.7246966033668915,0.0762627837980341,-0.8751694877721028,-0.57422371896168,5063
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2014,-0.641208298856989,0.0766222082302578,-0.792363306881138,-0.4900532908328401,4501
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2015,-0.7871536631078422,0.059803000639721146,-0.9051372057631789,-0.6691701204525056,4384
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2016,-0.7827281039257415,0.0667624700493111,-0.9144512528169604,-0.6510049550345228,4224
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2017,-0.7555900737328196,0.08432343641104578,-0.9215259672465801,-0.5896541802190591,3719
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2018,-0.8602928697087526,0.07988253446163379,-1.0182348374221257,-0.7023509019953798,3154
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2019,-0.8784211042684679,0.09385470770837086,-1.0636688361752062,-0.6931733723617294,2714
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2020,-0.876012867755695,0.09743019574319133,-1.0684279133201064,-0.6835978221912835,1718
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2021,-0.7074412335485688,0.12063331544961597,-0.9451568286232124,-0.469725638473925,1881
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2022,-0.5669644467478653,0.13011365460142343,-0.823643691050341,-0.31028520244538965,1210
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",18-29,2023,-0.7142652279210917,0.18623519655538695,-1.082581137898813,-0.3459493179433704,1057
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2000,-0.7622572585176474,0.062125577235053575,-0.8848143126976795,-0.6397002043376152,3146
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2001,-0.7361562286400032,0.05143505162618706,-0.8372761312523042,-0.6350363260277021,4060
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2002,-0.7568572237889252,0.05124917948994061,-0.857839795763942,-0.6558746518139084,4721
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2003,-0.7393619033116375,0.06584748997427296,-0.869109324868043,-0.609614481755232,4003
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2004,-0.8327616422620856,0.06452581175895584,-0.9599200114100769,-0.7056032731140943,4034
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2005,-0.7842007032355917,0.06430776460903458,-0.9109201979283394,-0.6574812085428439,3877
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2006,-0.8065767986690758,0.05400581588450832,-0.9129837372300049,-0.7001698601081467,3765
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2007,-0.7166067248383244,0.06850852048168601,-0.8513509273496812,-0.5818625223269677,3423
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2008,-0.7212396306867951,0.06403948376933011,-0.8475636012382586,-0.5949156601353316,3750
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2009,-0.7300608606554316,0.06646155388863836,-0.8611408255549509,-0.5989808957559123,4260
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2010,-0.7304564731893687,0.059053324233284146,-0.8469408194803829,-0.6139721268983545,3785
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2011,-0.7703444640737241,0.05560479813188667,-0.8800264954433648,-0.6606624327040835,4054
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2012,-0.6823680339342061,0.06264196748698016,-0.8059481145334192,-0.558787953334993,4641
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2013,-0.909684543297678,0.07515787096450151,-1.057966554003211,-0.7614025325921452,4262
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2014,-0.6812502637912224,0.06542163911888357,-0.8103279372805245,-0.5521725903019205,3938
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2015,-0.7537587221198276,0.07786859783623139,-0.90737790080781,-0.6001395434318453,3933
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2016,-0.8620393803298819,0.07878407002123501,-1.0174537760147282,-0.7066249846450358,3836
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2017,-1.015274119000468,0.07070219458451321,-1.1544091806260988,-0.8761390573748372,3504
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2018,-1.0996741743105791,0.07489958158428932,-1.2477639585926816,-0.9515843900284766,3232
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2019,-1.0442968562055401,0.08393204677296373,-1.2099528184425448,-0.8786408939685355,2781
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",30-39,2020,-0.8961040646255004,0.10862461316060444,-1.1105491673208376,-0.6816589619301633,1994
