survey,outcome,outcome_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
NHIS,hospitalized,Hospitalized,80-89,2016,-0.07344797119429378,0.009877352111873787,-0.09281772458777893,-0.054078217800808626,2235,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2017,-0.04751942155331241,0.0100618775462569,-0.06725346285016195,-0.02778538025646286,1822,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2018,-0.05723496357243217,0.010844954082113582,-0.07850558165397012,-0.03596434549089422,1730,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2019,-0.07647651519135854,0.009942125167142362,-0.09597295113793991,-0.056980079244777146,2309,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2020,-0.05758612158415681,0.009349561055591024,-0.07592008283633156,-0.039252160331982075,2425,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2021,-0.062368299822392975,0.008576642829257375,-0.0791876926658741,-0.04554890697891187,2149,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2022,-0.08458627032342395,0.009887073933709613,-0.10397590007636955,-0.06519664057047836,2075,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2023,-0.08766654556867477,0.009281889606099793,-0.10586836054193043,-0.06946473059541912,2286,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2024,-0.07858541059126632,0.00940270166608695,-0.09702299676747976,-0.060147824415052883,2588,Hospitalized
NHIS,any_er,Any ER Visit,18-29,1997,-0.061073679709371664,0.007199787970470277,-0.0751873600810937,-0.04695999933764964,7255,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,1998,-0.053019034366933226,0.007822340691755386,-0.06835351336743302,-0.037684555366433434,6245,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,1999,-0.06652867129978994,0.00775590406466633,-0.08173305631976407,-0.051324286279815806,5953,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2000,-0.059714064793896224,0.007774286973159961,-0.07495425915437681,-0.04447387043341565,6425,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2001,-0.04996789535797757,0.007664430467585971,-0.06499266048733458,-0.034943130228620556,6597,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2002,-0.07231982326414953,0.007611779241885899,-0.08724166169684251,-0.057397984831456535,5972,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2003,-0.06673279056243445,0.00786348285712008,-0.08214810312605916,-0.05131747799880973,5889,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2004,-0.07165720761284107,0.007902778666281893,-0.08714955763562936,-0.05616485759005278,5883,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2005,-0.0628344674398418,0.007782700745090853,-0.07809149049246425,-0.04757744438721935,5755,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2006,-0.080334565850995,0.008963093730479302,-0.0979063146561177,-0.06276281704587228,4827,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2007,-0.06741391628593908,0.00986730958699403,-0.08675873516324208,-0.048069097408636074,4464,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2008,-0.06559250945734829,0.009693275526112871,-0.08459666968256904,-0.04658834923212754,4045,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2009,-0.08263357012943723,0.009029402675106421,-0.1003349785951139,-0.06493216166376056,5222,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2010,-0.08166950339783217,0.008566807410343649,-0.09846404125155903,-0.06487496554410532,5209,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2011,-0.07934750941128707,0.007831421067186513,-0.09469977058994014,-0.063995248232634,6284,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2012,-0.07963490153176221,0.008179586242872407,-0.09566966441065679,-0.06360013865286764,6327,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2013,-0.06803030263090856,0.007954272267716125,-0.08362336852915395,-0.05243723673266319,6338,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2014,-0.0714291449089467,0.008221558139885425,-0.08754611687485658,-0.0553121729430368,6474,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2015,-0.08144872806025275,0.008591961726639553,-0.09829229566671449,-0.064605160453791,5615,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2016,-0.06713115502216417,0.00929420417198066,-0.0853515106371667,-0.04891079940716163,5447,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2017,-0.062048947473005794,0.008768719714630857,-0.07924013885786688,-0.04485775608814471,4322,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2018,-0.058411822784625485,0.009499842198385403,-0.07703729730074026,-0.03978634826851072,3682,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2019,-0.08111549557628521,0.008656123564337445,-0.09808580800895768,-0.06414518314361273,4446,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2020,-0.06930594915297661,0.009855313896944684,-0.08862846285659859,-0.049983435449354616,3626,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2021,-0.06148469673501576,0.009048674047632703,-0.0792253842569397,-0.04374400921309182,3828,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2022,-0.07914458659863557,0.009209070053640783,-0.09720023717352307,-0.06108893602374808,3524,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2023,-0.06384063611758206,0.008428367289998299,-0.08036525320553817,-0.04731601902962596,3761,Any ER Visit
NHIS,any_er,Any ER Visit,18-29,2024,-0.08039494540079811,0.008409408903825915,-0.09688201120844274,-0.06390787959315349,4052,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,1997,-0.06778288312945542,0.005621900182273525,-0.07880323864466329,-0.05676252761424755,8167,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,1998,-0.07325178409129914,0.006325218518424164,-0.08565111061424555,-0.06085245756835273,7061,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,1999,-0.06687977721426619,0.006022573078512252,-0.07868602625531873,-0.05507352817321366,6431,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2000,-0.06440070709238552,0.006103532539187833,-0.07636556736095737,-0.052435846823813664,6718,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2001,-0.06666926322671225,0.006411761586932116,-0.07923830363452523,-0.05410022281889928,6859,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2002,-0.07329108299120252,0.006451450315124031,-0.08593809442500949,-0.06064407155739555,6377,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2003,-0.0664926518920422,0.00650525520120749,-0.07924523454604218,-0.05374006923804222,6135,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2004,-0.06359471810146852,0.006350930458152553,-0.07604479480067244,-0.05114464140226461,6074,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2005,-0.08160650598574305,0.006637535973179855,-0.09461851269295218,-0.06859449927853392,5889,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2006,-0.06359913643914705,0.007921821068449535,-0.07912982196905138,-0.04806845090924272,4476,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2007,-0.07896195303331327,0.00799477949975616,-0.09463589880665274,-0.0632880072599738,4250,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2008,-0.07038614877893024,0.008550916390280413,-0.08715084651270563,-0.053621451045154846,3897,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2009,-0.07503660207790738,0.00819988586091477,-0.09111200266725131,-0.05896120148856346,4966,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2010,-0.08130864101809193,0.007631604423285448,-0.09627004612067475,-0.06634723591550912,4850,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2011,-0.08700855378829458,0.0070105029818771205,-0.10075174329542218,-0.07326536428116699,5826,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2012,-0.08448581334513112,0.006623603247877006,-0.09747049191254631,-0.07150113477771594,5922,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2013,-0.08638513013789935,0.007002784281451953,-0.10011314374937716,-0.07265711652642153,5918,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2014,-0.0781946272917465,0.007668974575728469,-0.09322852672852945,-0.06316072785496354,6097,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2015,-0.07556650333281636,0.0076362773143136215,-0.09053658717971061,-0.06059641948592212,5568,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2016,-0.08274054692440201,0.00796636247438403,-0.0983580544184433,-0.06712303943036073,5078,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2017,-0.08061050738109642,0.007979494152847037,-0.0962545845857584,-0.06496643017643443,4158,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2018,-0.08064329084034046,0.008846013633753378,-0.09798643319497743,-0.06330014848570349,3982,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2019,-0.08888335093424793,0.00784787147628786,-0.10426852278894,-0.07349817907955586,5137,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2020,-0.07686359730468767,0.008411415255070102,-0.09335378523072421,-0.06037340937865113,4850,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2021,-0.0706832000430508,0.007328382275889686,-0.0850502683746905,-0.0563161317114111,4698,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2022,-0.07513640095518609,0.007658906424376669,-0.09015176251706301,-0.060121039393309164,4349,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2023,-0.07553697155827428,0.007311472463584107,-0.08987094301965598,-0.061203000096892585,4630,Any ER Visit
NHIS,any_er,Any ER Visit,30-39,2024,-0.08053024915638643,0.007438567311074918,-0.09511295317510232,-0.06594754513767054,5224,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,1997,-0.07456854580609648,0.005274627201734056,-0.0849084253530438,-0.06422866625914916,6954,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,1998,-0.08069749395407733,0.005732716691352729,-0.09193557332917685,-0.06945941457897781,6296,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,1999,-0.07695798670276291,0.0055228296407215894,-0.0877847455843545,-0.06613122782117133,5927,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2000,-0.08504412728338412,0.005763001796639863,-0.09634155798557165,-0.07374669658119659,6348,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2001,-0.08073123719199903,0.005566465623396405,-0.09164329542965016,-0.0698191789543479,6652,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2002,-0.08425870714208288,0.005890099567443495,-0.0958053685463923,-0.07271204573777346,6136,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2003,-0.07927150274158874,0.005821957003056485,-0.090684600073428,-0.06785840540974948,6084,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2004,-0.07999225250925213,0.006235400161398704,-0.09221581519766224,-0.06776868982084203,6159,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2005,-0.08394785703784403,0.005772424509258774,-0.09526386243865259,-0.07263185163703546,6059,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2006,-0.08262256261780239,0.006928377559076053,-0.09620551642090189,-0.06903960881470289,4590,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2007,-0.08403030795304416,0.007478255137234566,-0.0986915131333219,-0.0693691027727664,4336,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2008,-0.07310962568172663,0.007682059726828181,-0.08817084000907888,-0.058048411354374385,3919,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2009,-0.09209098527654884,0.007442913081587085,-0.10668233097904119,-0.07749963957405649,5042,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2010,-0.08655563224367537,0.006713979082941804,-0.09971814553193245,-0.07339311895541828,4749,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2011,-0.08739931633025066,0.0061540102919279615,-0.09946351258310719,-0.07533512007739414,5711,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2012,-0.09307942542877286,0.006620896914935884,-0.10605893432404226,-0.08009991653350346,5634,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2013,-0.09145534874741766,0.006503827614036659,-0.10420538076149471,-0.07870531673334061,5585,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2014,-0.08122740974248129,0.006521906114388867,-0.094012790940948,-0.06844202854401459,5776,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2015,-0.08451209792991878,0.006762108883252493,-0.09776868294699088,-0.07125551291284667,5186,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2016,-0.0950889822173582,0.007690940044629412,-0.11016684304402849,-0.08001112139068792,4687,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2017,-0.08165131063780914,0.007761028466471079,-0.096867461815169,-0.06643515946044928,3827,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2018,-0.09725471679591367,0.007810639267413981,-0.11256824827846555,-0.08194118531336181,3739,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2019,-0.08476188941415663,0.007840469057117576,-0.10013294811387922,-0.06939083071443404,4628,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2020,-0.08816995879268144,0.007858623229497028,-0.10357668289829158,-0.07276323468707131,4544,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2021,-0.07291472651587559,0.007218811421449467,-0.08706729296049293,-0.05876216007125824,4332,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2022,-0.07384872563845579,0.007393480508830574,-0.08834413977001838,-0.0593533115068932,3937,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2023,-0.08296137794828293,0.007382823873087039,-0.09743571563985709,-0.06848704025670875,4106,Any ER Visit
NHIS,any_er,Any ER Visit,40-49,2024,-0.08008096494960233,0.007102349353860126,-0.09400505321600577,-0.06615687668319889,4509,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,1997,-0.07225927313055036,0.005923521602031388,-0.08387216229636467,-0.06064638396473606,4687,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,1998,-0.07382281429719277,0.006219947416627013,-0.086016976570014,-0.06162865202437154,4489,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,1999,-0.06538787066535691,0.006047020880738364,-0.07724304193004543,-0.05353269940066839,4447,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2000,-0.07824996062183766,0.006048164092189023,-0.09010721557699962,-0.0663927056666757,4675,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2001,-0.0816519658582322,0.005808417495299045,-0.09303899227463377,-0.07026493944183063,5037,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2002,-0.07427519869399707,0.0062193959111021815,-0.08646812132144906,-0.06208227606654508,4716,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2003,-0.07901026666646173,0.006001079021921476,-0.09077507503136105,-0.06724545830156241,4896,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2004,-0.07384654439735604,0.006024181419888621,-0.08565657163790275,-0.062036517156809336,5020,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2005,-0.09078808711881127,0.005737354699758105,-0.10203567745925739,-0.07954049677836515,5275,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2006,-0.0931262468304641,0.007051894912825609,-0.10695187682216203,-0.07930061683876616,4015,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2007,-0.07596687946864888,0.007030995593544918,-0.08975174531028876,-0.06218201362700901,3822,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2008,-0.08144085886743761,0.0068045460040050375,-0.09478188106636484,-0.06809983666851038,3708,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2009,-0.0915859360982024,0.0068858045090433966,-0.10508528172447988,-0.07808659047192491,4784,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2010,-0.09503340426846064,0.0064489036825479025,-0.10767641400437913,-0.08239039453254215,4515,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2011,-0.09071772770532599,0.005624753898860755,-0.10174447512468744,-0.07969098028596454,5489,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2012,-0.0900305873584726,0.0058184610835939395,-0.10143686709069596,-0.07862430762624924,5990,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2013,-0.08680904727717285,0.006126939736668452,-0.09882006893065629,-0.07479802562368942,5959,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2014,-0.09282884090977347,0.0059961900777252795,-0.10458338433996531,-0.08107429747958164,6391,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2015,-0.09613209595015261,0.006532397002678546,-0.10893804275801557,-0.08332614914228965,5777,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2016,-0.10686035684511765,0.006133302413674494,-0.11888398578915714,-0.09483672790107814,5649,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2017,-0.1040928183214644,0.006737476226863882,-0.1173016112782369,-0.0908840253646919,4465,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2018,-0.1043961413953308,0.006896261260435127,-0.11791650644521579,-0.0908757763454458,4154,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2019,-0.08940841369156685,0.006242988208181287,-0.10164727002939883,-0.07716955735373487,5247,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2020,-0.08998740273160773,0.006394982469135501,-0.10252425390644988,-0.07745055155676557,5206,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2021,-0.08337491337770446,0.006283428258362727,-0.09569335131432016,-0.07105647544108876,4743,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2022,-0.08681810757525756,0.006631540561097984,-0.09981942606595902,-0.07381678908455609,4212,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2023,-0.08761245146987803,0.006739786818638148,-0.10082579289962315,-0.0743991100401329,4442,Any ER Visit
NHIS,any_er,Any ER Visit,50-59,2024,-0.08845855298465252,0.006775515516084463,-0.10174173646657897,-0.07517536950272606,4707,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,1997,-0.07312008525359102,0.006783082813607297,-0.08641897107566374,-0.059821199431518327,3756,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,1998,-0.06998787468900959,0.006759004476329547,-0.08323987724265076,-0.05673587213536842,3491,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,1999,-0.057247553580791186,0.006974911063534642,-0.07092320704910254,-0.043571900112479835,3261,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2000,-0.08002564088702105,0.007323336016039425,-0.09438429269813016,-0.06566698907591194,3359,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2001,-0.08222900403834554,0.007154444371086682,-0.09625641302049792,-0.06820159505619318,3428,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2002,-0.06786571346852084,0.007284689845211227,-0.08214875265598594,-0.053582674281055745,3258,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2003,-0.07017068447911956,0.0071955426470273285,-0.08427882297746739,-0.05606254598077172,3328,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2004,-0.06241149773652462,0.007017065744029401,-0.07616942590176473,-0.048653569571284506,3521,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2005,-0.08981283074129241,0.006397795729686733,-0.10235648791005124,-0.07726917357253359,3610,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2006,-0.08037400156808278,0.00812847076696016,-0.09631243584769757,-0.06443556728846798,2788,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2007,-0.09163687698309719,0.008380889429137544,-0.10806989749820026,-0.07520385646799414,2936,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2008,-0.07052908960158252,0.008125094239103747,-0.0864609861346368,-0.05459719306852824,2755,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2009,-0.07845901134521638,0.0070293595446981804,-0.09224090201016476,-0.06467712068026799,3629,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2010,-0.06408844518784315,0.007008452809168367,-0.07782932307383614,-0.050347567301850166,3647,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2011,-0.07506289148178728,0.006155850462887761,-0.08713124522661826,-0.0629945377369563,4701,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2012,-0.07815879944422345,0.006276197819802011,-0.09046283035235061,-0.06585476853609629,5121,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2013,-0.08444754383269362,0.00655705214682361,-0.09730214689036933,-0.07159294077501792,5159,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2014,-0.08927765688494176,0.006565970311582928,-0.10214945115757526,-0.07640586261230825,5711,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2015,-0.09723497444076723,0.006538913861826152,-0.11005388281578136,-0.08441606606575308,5403,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2016,-0.09384177053622034,0.0064407105079513464,-0.10646790695912617,-0.0812156341133145,5935,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2017,-0.08503584117227794,0.006343908618918953,-0.09747286081159805,-0.07259882153295784,4725,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2018,-0.08558099881450353,0.006743852959172669,-0.09880212995560227,-0.07235986767340477,4678,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2019,-0.0848516420596083,0.005935066745802318,-0.09648655125123656,-0.07321673286798003,5889,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2020,-0.0786923835318637,0.00610393381957632,-0.09065825684199853,-0.06672651022172886,6080,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2021,-0.07236204125712815,0.005859245554518275,-0.08384855748495379,-0.06087552502930252,5337,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2022,-0.08019464291085299,0.005895686052759687,-0.0917526212218471,-0.06863666459985887,5289,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2023,-0.09355469644998586,0.00590622023589766,-0.10513321696042027,-0.08197617593955145,5516,Any ER Visit
NHIS,any_er,Any ER Visit,60-69,2024,-0.08855824200000453,0.005799859964227705,-0.09992799192958078,-0.07718849207042829,6164,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,1997,-0.07216055693927108,0.007354794847516289,-0.086580923475663707,-0.057740190402878436,3337,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,1998,-0.08005590495121162,0.0076023942159717224,-0.09496238432510667,-0.06514942557731657,2979,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,1999,-0.06810988306373938,0.008070279351101564,-0.08393396031993076,-0.05228580580754802,2895,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2000,-0.06906278608052142,0.008554451559586604,-0.08583610368682604,-0.05228946847421682,2944,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2001,-0.06433021948901481,0.007944199943095821,-0.07990710029691922,-0.0487533386811104,2887,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2002,-0.09005352654142502,0.00826077377573839,-0.10625163932906062,-0.07385541375378943,2690,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2003,-0.09121506872016553,0.008291400656106715,-0.10747352501787559,-0.07495661242245548,2588,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2004,-0.08707676881792481,0.008979031032800825,-0.10468333059535474,-0.06947020704049488,2671,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2005,-0.06617231029431647,0.008318716339309059,-0.08248411972060625,-0.0498605008680267,2661,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2006,-0.06531026671823238,0.010158695177018591,-0.08523334130206268,-0.04538719213440208,1947,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2007,-0.0840994277828946,0.010614610397309453,-0.10491688063333117,-0.06328197493245805,1911,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2008,-0.07507577044128182,0.010094747126244556,-0.09487424890995172,-0.055277291972611914,1826,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2009,-0.08755741869825485,0.009923722733219712,-0.10701790219046964,-0.06809693520604007,2279,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2010,-0.07582571830408642,0.009760125647390677,-0.09496554116811348,-0.056685895440059364,2245,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2011,-0.07452191740251574,0.0086042206871668,-0.09139308801366026,-0.057650746791371214,2835,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2012,-0.08797892899420526,0.009440112004289639,-0.10648879009801863,-0.06946906789039188,2957,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2013,-0.08136349634031137,0.008030135346647089,-0.09710825382159145,-0.06561873885903129,3188,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2014,-0.0769746362409815,0.00855354548692653,-0.09374492981517986,-0.060204342666783144,3593,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2015,-0.07657720761924156,0.008394333707137316,-0.09303558348187431,-0.0601188317566088,3446,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2016,-0.08628675018762764,0.008574302607036309,-0.10309773280561058,-0.0694757675696447,3598,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2017,-0.08560116726115281,0.00855355019589083,-0.10237230498005809,-0.06883002954224754,3131,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2018,-0.11255619781160484,0.008343449530511493,-0.12891529276290364,-0.09619710286030603,3178,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2019,-0.08972710130619935,0.007660321511224349,-0.10474555389841538,-0.07470864871398332,4043,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2020,-0.07619538496087959,0.007460927453651366,-0.09082242333429646,-0.06156834658746272,4554,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2021,-0.07998139735170409,0.007123241397515796,-0.09394686037671783,-0.06601593432669034,4059,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2022,-0.07693270974538681,0.007239034557442115,-0.09112527829408569,-0.06274014119668793,3977,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2023,-0.07617004691680579,0.007091606882662152,-0.09007313017362681,-0.06226696365998477,4443,Any ER Visit
NHIS,any_er,Any ER Visit,70-79,2024,-0.09705523281417028,0.007060367731419799,-0.1108966213277069,-0.08321384430063365,5045,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,1997,-0.0904892300678177,0.01106758516573012,-0.11219724151926845,-0.06878121861636696,1650,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,1998,-0.07729483083568017,0.011017059287764131,-0.09890482140062885,-0.05568484027073149,1545,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,1999,-0.0967100175902292,0.012218733210536138,-0.12067832913712684,-0.07274170604333155,1450,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,2000,-0.08153571192194173,0.011559211225320233,-0.10420903171269384,-0.05886239213118961,1554,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,2001,-0.06827912718247273,0.01213498137598329,-0.09208174494434758,-0.04447650942059787,1560,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,2002,-0.05764842819793094,0.011595521990097498,-0.08039291431988543,-0.03490394207597644,1559,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,2003,-0.08509526355363886,0.011834731839192375,-0.10830871677855,-0.06188181032872772,1580,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,2004,-0.09623228487935907,0.011587139165002196,-0.11895891752297655,-0.0735056522357416,1694,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,2005,-0.07468013902449158,0.011932765718875757,-0.09808449583744143,-0.051275782211541734,1712,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,2006,-0.08596931409593402,0.014205082718610434,-0.11383695209053404,-0.058101676101334,1290,Any ER Visit
NHIS,any_er,Any ER Visit,80-89,2007,-0.07474292626335967,0.012944871916309237,-0.10013939963298837,-0.04934645289373098,1232,Any ER Visit
